"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,354,236
1,10,0,1072,395
2,20,2,766,257
3,9,1,765,209
4,14,3,684,182
5,10,2,657,158
6,6,3,680,146
7,4,3,666,165
8,7,0,653,164
9,2,0,578,142
10,0,1,514,146
11,4,1,452,170
12,2,0,426,142
13,1,0,337,141
14,3,1,305,153
15,2,0,245,132
16,1,0,208,124
17,0,0,195,125
18,1,0,150,145
19,0,1,148,140
20,2,1,139,128
21,0,1,136,118
22,2,1,132,110
23,2,1,118,87
24,1,0,125,101
25,0,0,116,93
26,1,2,99,98
27,1,1,92,70
28,1,1,101,74
29,0,0,102,71
30,0,0,88,60
31,0,0,92,48
32,1,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,0,78,42
36,2,0,73,43
37,0,0,76,41
38,1,2,69,24
39,0,1,66,13
40,0,1,67,30
41,1,1,74,18
42,0,1,76,18
43,0,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,1,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,1,35,9
54,0,1,28,9
55,0,0,37,6
56,1,0,35,7
57,0,1,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
