"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,3,290,218
1,10,16,820,341
2,34,9,646,227
3,15,3,676,187
4,18,7,629,169
5,12,6,620,146
6,9,4,646,134
7,5,6,632,159
8,10,6,624,153
9,5,6,555,131
10,5,2,488,131
11,11,7,438,167
12,5,5,405,133
13,8,8,329,137
14,1,5,296,147
15,2,0,235,128
16,1,6,202,119
17,0,4,189,120
18,4,2,145,137
19,1,7,146,137
20,2,3,135,125
21,0,7,132,108
22,0,3,128,102
23,2,1,115,81
24,1,2,119,96
25,2,1,111,89
26,0,1,96,96
27,2,1,90,69
28,1,1,97,72
29,2,0,99,68
30,1,0,88,58
31,0,0,88,44
32,1,0,90,55
33,1,2,81,41
34,0,2,67,38
35,4,3,71,42
36,2,1,69,41
37,0,3,77,38
38,2,0,67,23
39,0,0,63,13
40,1,0,62,29
41,0,1,69,18
42,1,0,71,16
43,5,0,62,28
44,0,0,52,19
45,1,0,36,13
46,0,0,55,13
47,1,1,41,10
48,0,1,47,13
49,0,1,45,9
50,1,0,42,9
51,0,0,37,7
52,2,0,29,12
53,1,0,35,9
54,0,0,27,8
55,0,1,35,6
56,2,1,35,7
57,0,0,22,5
58,1,1,23,5
59,1,1,18,3
60,0,NA,NA,NA
