"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,372,246
1,10,3,1145,421
2,27,1,834,271
3,14,3,819,221
4,12,2,711,190
5,13,4,682,172
6,6,1,690,149
7,3,0,680,171
8,4,0,656,173
9,2,3,584,145
10,0,2,521,151
11,3,1,458,173
12,1,0,432,145
13,4,0,342,145
14,1,2,306,155
15,2,0,247,133
16,0,1,210,126
17,1,0,201,127
18,0,0,153,148
19,0,0,150,141
20,1,0,140,129
21,1,0,138,117
22,1,0,135,111
23,1,1,120,87
24,2,0,126,101
25,0,0,117,96
26,0,0,100,98
27,2,0,93,71
28,0,1,102,75
29,0,0,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,1,81,41
34,0,0,72,43
35,0,1,78,42
36,2,0,74,44
37,0,0,78,42
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
