"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,374,244
1,10,4,1136,420
2,29,2,833,272
3,13,3,814,222
4,13,2,709,190
5,9,3,682,171
6,7,6,690,149
7,3,1,680,171
8,4,0,655,173
9,3,0,583,145
10,1,3,523,150
11,3,0,458,173
12,2,0,432,145
13,4,1,342,143
14,1,0,305,155
15,3,1,247,133
16,0,1,210,126
17,0,0,201,127
18,0,0,152,148
19,0,0,150,140
20,1,0,140,129
21,1,1,137,117
22,2,1,135,111
23,1,0,119,87
24,0,1,126,101
25,0,0,117,96
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,1,1,104,71
30,0,0,89,60
31,0,1,95,50
32,1,1,91,55
33,0,0,80,41
34,0,0,72,43
35,0,1,79,42
36,3,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,1,37,6
56,1,0,36,7
57,0,1,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
