"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,3,269,213
1,11,10,773,326
2,22,5,618,217
3,18,12,654,188
4,18,9,607,161
5,17,14,607,141
6,10,3,635,133
7,5,6,620,154
8,13,7,615,152
9,5,7,543,129
10,6,5,479,128
11,13,9,430,160
12,7,3,397,133
13,4,2,326,133
14,2,0,290,146
15,3,6,231,131
16,4,2,203,116
17,1,5,182,117
18,6,2,143,139
19,1,2,145,133
20,1,2,133,125
21,0,3,127,107
22,2,4,123,103
23,4,4,114,78
24,1,1,117,96
25,2,1,109,86
26,1,0,93,93
27,4,3,88,69
28,2,1,93,71
29,3,2,98,68
30,2,3,86,58
31,1,0,86,45
32,2,4,86,52
33,1,2,80,41
34,1,5,68,37
35,2,2,68,41
36,3,1,68,41
37,2,1,74,38
38,1,0,64,22
39,2,3,61,13
40,2,4,62,29
41,0,2,65,18
42,3,0,70,16
43,3,1,61,27
44,1,2,51,16
45,3,0,36,13
46,0,0,55,13
47,1,1,40,10
48,0,1,43,13
49,3,0,40,9
50,4,1,40,9
51,1,0,34,7
52,3,3,29,11
53,1,2,34,9
54,0,3,25,8
55,3,1,35,6
56,2,1,34,7
57,1,2,21,5
58,1,0,21,4
59,2,2,17,3
60,0,NA,NA,NA
