"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,2,208,172
2,8,20,602,257
3,10,17,493,171
4,13,11,509,155
5,4,18,492,132
6,3,13,502,108
7,9,14,527,102
8,4,6,516,126
9,7,18,509,124
10,3,4,441,110
11,1,10,387,104
12,3,8,337,128
13,4,9,328,106
14,1,5,279,115
15,2,3,244,122
16,1,2,204,114
17,0,4,178,99
18,2,3,153,102
19,0,3,129,119
20,1,6,115,108
21,4,2,114,104
22,3,6,104,86
23,3,1,94,83
24,2,2,95,68
25,0,1,99,78
26,0,1,89,62
27,2,2,82,76
28,0,1,84,54
29,0,2,81,53
30,0,2,85,55
31,0,0,76,48
32,1,1,78,40
33,0,1,75,40
34,1,0,66,30
35,1,0,63,31
36,0,0,58,31
37,2,0,61,34
38,0,1,61,33
39,1,0,55,19
40,0,1,52,9
41,1,2,54,27
42,0,0,59,17
43,0,0,65,14
44,1,0,56,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,1,36,7
49,0,0,36,10
50,0,0,35,8
51,0,0,37,7
52,1,1,32,7
53,1,0,28,10
54,0,0,32,8
55,0,0,22,7
56,1,0,33,4
57,0,0,29,6
58,0,0,19,4
59,0,0,19,4
60,1,0,15,3
