"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,8,9,214,176
2,14,29,614,266
3,11,26,504,175
4,10,15,516,157
5,13,28,501,133
6,8,25,507,112
7,9,19,535,102
8,4,13,525,128
9,9,16,519,128
10,5,15,444,111
11,4,19,392,106
12,5,9,338,131
13,3,8,335,109
14,1,10,280,116
15,5,8,248,123
16,2,4,206,114
17,2,8,178,100
18,1,6,155,104
19,0,6,129,121
20,4,4,115,111
21,4,10,116,104
22,3,2,106,87
23,3,3,96,84
24,2,6,96,68
25,0,4,99,80
26,1,3,89,63
27,2,0,83,77
28,0,0,84,56
29,0,4,81,55
30,1,3,85,56
31,0,1,76,48
32,0,1,79,42
33,0,1,75,40
34,1,0,66,30
35,1,1,63,31
36,0,0,58,32
37,0,0,63,35
38,0,0,61,34
39,1,1,55,19
40,1,0,52,9
41,1,0,54,27
42,0,2,59,17
43,0,0,65,14
44,0,0,57,23
45,0,1,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,0,36,10
50,0,0,35,8
51,0,0,37,7
52,1,1,32,7
53,0,2,29,10
54,0,0,32,8
55,0,0,22,7
56,1,0,33,4
57,1,0,29,6
58,0,0,19,4
59,1,0,19,4
60,0,0,16,3
