"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,4,202,162
2,6,9,574,244
3,4,14,464,166
4,10,6,480,145
5,4,12,462,129
6,3,15,474,101
7,2,10,500,97
8,7,10,487,125
9,8,8,473,120
10,7,9,415,104
11,2,8,370,102
12,6,4,311,125
13,2,3,307,104
14,4,8,261,107
15,1,5,231,110
16,0,5,197,111
17,1,4,174,96
18,2,0,146,97
19,0,4,124,117
20,2,6,104,103
21,2,4,106,102
22,0,4,99,81
23,1,5,91,80
24,2,8,88,66
25,2,4,90,73
26,1,5,83,60
27,0,6,79,74
28,1,0,80,48
29,1,3,77,49
30,0,2,82,52
31,1,3,73,46
32,1,1,75,36
33,0,4,73,37
34,1,3,63,30
35,0,2,63,30
36,0,3,57,30
37,0,0,55,30
38,0,1,53,27
39,0,1,54,16
40,0,1,51,8
41,0,2,53,26
42,0,1,57,16
43,1,0,64,13
44,0,2,55,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,1,36,10
50,0,0,34,6
51,0,0,36,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,1,0,13,3
