"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,5,194,160
2,5,11,558,239
3,8,12,447,165
4,11,18,458,142
5,7,16,439,128
6,5,15,460,97
7,6,10,485,97
8,4,15,469,124
9,4,14,460,116
10,3,12,406,101
11,2,8,355,101
12,4,10,299,121
13,3,6,299,103
14,3,6,247,104
15,3,3,227,108
16,0,1,191,110
17,1,5,172,94
18,0,1,146,96
19,0,1,125,115
20,0,1,99,103
21,0,2,103,100
22,0,0,96,79
23,1,1,91,76
24,2,0,86,66
25,0,2,89,73
26,0,0,83,59
27,0,0,78,73
28,1,0,80,47
29,0,0,77,49
30,1,0,80,49
31,0,0,73,46
32,2,0,72,34
33,0,0,73,37
34,1,1,61,30
35,0,0,63,30
36,0,0,57,30
37,1,0,55,30
38,0,0,53,27
39,0,1,54,16
40,1,0,50,8
41,1,1,52,26
42,0,0,57,16
43,0,1,64,13
44,0,0,54,21
45,0,1,38,13
46,0,0,27,11
47,0,0,52,11
48,1,0,33,6
49,0,0,36,10
50,1,0,33,6
51,0,0,36,7
52,1,0,29,7
53,0,0,27,8
54,1,1,28,7
55,0,0,21,7
56,1,0,30,4
57,0,0,29,6
58,0,0,19,3
59,2,0,16,4
60,1,0,13,3
