"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,274,215
1,12,11,790,334
2,26,13,629,224
3,17,11,658,187
4,23,10,617,165
5,14,5,610,143
6,12,6,640,134
7,6,4,625,155
8,12,6,620,153
9,5,7,545,130
10,10,3,483,130
11,11,3,436,164
12,5,1,399,133
13,6,5,327,134
14,1,1,292,146
15,4,3,233,131
16,3,0,204,116
17,1,3,186,118
18,3,5,144,138
19,1,5,146,133
20,2,2,134,126
21,0,3,127,106
22,3,1,125,104
23,4,1,114,80
24,1,0,117,96
25,3,5,109,85
26,1,0,95,95
27,3,3,90,69
28,0,3,95,73
29,2,0,99,68
30,2,0,86,58
31,2,2,86,44
32,2,2,89,53
33,2,3,80,41
34,1,1,67,38
35,2,1,70,41
36,2,0,68,41
37,2,0,75,38
38,1,1,67,23
39,1,1,61,13
40,2,3,62,29
41,0,0,65,18
42,5,1,69,16
43,4,1,62,28
44,0,4,52,18
45,1,2,36,13
46,0,1,55,13
47,0,0,40,10
48,0,0,45,13
49,2,1,42,9
50,4,2,41,9
51,0,0,35,7
52,2,0,29,11
53,1,0,35,9
54,0,2,25,8
55,2,0,35,6
56,2,0,35,7
57,0,0,22,5
58,2,1,22,4
59,2,0,17,3
60,0,NA,NA,NA
