"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,4,256,203
1,10,18,712,315
2,19,12,589,212
3,12,10,620,180
4,20,25,586,153
5,11,16,593,135
6,9,15,615,130
7,13,8,596,151
8,15,15,601,147
9,9,7,527,129
10,13,13,460,124
11,16,13,408,159
12,9,13,384,127
13,9,9,311,131
14,4,10,280,140
15,5,11,228,128
16,3,4,196,112
17,5,10,171,117
18,9,10,137,134
19,3,8,135,129
20,4,9,127,124
21,6,13,119,101
22,2,12,118,97
23,3,8,109,76
24,3,6,110,94
25,5,10,94,79
26,7,9,90,90
27,4,3,84,63
28,2,8,86,66
29,3,9,94,63
30,3,6,79,55
31,3,12,81,45
32,1,7,79,48
33,2,5,70,37
34,4,5,66,35
35,1,2,61,38
36,6,4,66,38
37,2,5,67,36
38,4,6,61,21
39,0,2,58,11
40,0,1,57,27
41,2,3,61,18
42,1,2,67,15
43,0,4,57,26
44,2,2,46,14
45,0,4,32,13
46,0,2,52,12
47,2,2,38,9
48,1,1,37,11
49,2,2,36,9
50,2,3,37,9
51,1,1,35,7
52,0,3,29,11
53,0,2,33,8
54,0,1,23,7
55,0,0,34,5
56,2,1,31,7
57,1,0,19,5
58,0,1,21,4
59,1,0,16,3
60,1,NA,NA,NA
