"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,1,204,164
2,5,3,586,248
3,4,9,480,168
4,6,4,496,149
5,3,11,477,129
6,6,5,489,104
7,4,10,510,100
8,8,5,503,126
9,5,2,488,123
10,2,4,429,108
11,3,10,381,103
12,3,8,324,127
13,3,4,318,104
14,2,3,272,111
15,1,4,235,116
16,3,11,199,112
17,1,5,175,97
18,2,2,150,98
19,3,4,125,117
20,6,3,107,103
21,2,4,110,102
22,2,4,100,84
23,4,5,92,81
24,4,6,90,66
25,1,3,96,74
26,1,2,86,61
27,2,3,80,75
28,1,2,83,52
29,1,3,79,52
30,1,5,82,52
31,0,2,75,46
32,2,2,77,39
33,0,5,73,39
34,2,0,64,30
35,0,1,63,30
36,0,1,58,30
37,0,1,57,32
38,2,1,54,30
39,1,3,54,16
40,0,1,51,9
41,1,0,53,27
42,1,3,57,17
43,0,0,65,13
44,1,1,56,23
45,2,1,39,13
46,1,0,27,11
47,0,1,52,11
48,2,0,34,7
49,0,0,36,10
50,1,1,34,8
51,0,2,38,7
52,2,3,30,7
53,1,0,28,8
54,1,0,29,7
55,0,2,22,7
56,1,0,31,4
57,0,0,29,6
58,0,0,19,3
59,1,0,18,4
60,0,0,14,3
