"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,358,238
1,9,2,1079,397
2,20,2,774,258
3,7,2,770,211
4,12,2,689,182
5,6,2,658,159
6,9,1,682,148
7,3,1,667,165
8,5,1,653,164
9,2,0,577,142
10,1,1,515,146
11,5,1,453,171
12,2,0,426,142
13,2,1,338,141
14,2,1,306,155
15,0,0,245,132
16,1,0,207,124
17,0,1,197,125
18,1,0,150,145
19,0,0,150,140
20,1,0,139,128
21,0,0,136,118
22,2,0,132,110
23,2,0,119,87
24,0,0,125,100
25,0,1,116,94
26,1,1,99,98
27,2,2,92,70
28,1,1,101,74
29,0,1,102,71
30,0,1,88,60
31,0,0,93,48
32,0,0,91,54
33,0,0,81,41
34,0,0,71,42
35,1,1,77,42
36,2,0,73,43
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,67,30
41,1,0,74,18
42,0,0,75,18
43,0,0,63,28
44,1,0,55,20
45,0,1,37,13
46,0,1,57,13
47,0,0,41,12
48,0,1,47,14
49,0,1,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,1,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
