"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,337,232
1,11,2,1012,383
2,31,5,734,250
3,17,5,745,203
4,15,0,667,183
5,11,3,650,155
6,6,1,671,145
7,4,1,657,164
8,8,1,645,160
9,5,0,576,141
10,3,2,510,141
11,5,3,449,170
12,0,0,424,141
13,1,0,336,141
14,2,1,303,152
15,1,2,244,132
16,0,1,207,124
17,1,1,195,123
18,0,0,149,143
19,1,0,148,141
20,2,0,138,128
21,0,1,135,116
22,2,0,132,109
23,2,0,118,87
24,0,0,125,101
25,0,0,116,92
26,0,0,99,98
27,0,0,92,70
28,0,1,101,74
29,0,0,102,70
30,0,0,88,60
31,1,0,92,47
32,0,0,91,57
33,0,0,81,41
34,0,0,69,41
35,2,0,76,42
36,3,0,73,43
37,0,0,75,40
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,73,18
42,1,0,75,17
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,46,10
50,2,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,22,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
