"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,0,273,216
1,13,9,784,332
2,26,13,630,220
3,14,7,656,187
4,24,10,614,164
5,15,3,609,143
6,11,8,638,134
7,8,8,625,155
8,11,6,620,152
9,3,3,545,130
10,8,2,482,129
11,13,7,434,162
12,4,2,398,133
13,6,3,327,134
14,1,0,292,146
15,4,3,233,131
16,3,5,203,116
17,1,5,186,118
18,4,2,144,138
19,0,7,145,133
20,1,1,134,125
21,0,1,127,106
22,3,0,124,103
23,4,6,114,80
24,1,1,117,96
25,2,4,109,86
26,1,3,95,94
27,3,0,90,69
28,0,0,95,73
29,2,2,100,68
30,2,3,86,58
31,2,3,86,44
32,2,1,89,54
33,2,1,80,41
34,1,0,67,37
35,2,0,70,41
36,2,0,68,41
37,2,1,75,38
38,1,3,66,23
39,1,0,60,13
40,3,1,62,29
41,0,1,65,18
42,5,4,69,15
43,4,2,62,28
44,0,1,52,18
45,1,0,36,13
46,0,0,55,13
47,0,1,40,10
48,0,2,45,13
49,2,0,41,9
50,5,0,41,9
51,0,0,35,7
52,2,2,29,11
53,1,0,35,9
54,0,0,25,8
55,2,0,35,6
56,2,1,35,7
57,0,0,22,5
58,2,1,22,4
59,2,0,17,3
60,0,NA,NA,NA
