"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,327,230
1,9,5,970,374
2,33,4,722,242
3,15,3,727,197
4,20,0,657,182
5,10,1,645,151
6,6,3,665,143
7,4,1,648,161
8,16,0,642,159
9,5,2,570,139
10,5,1,501,139
11,9,0,448,167
12,1,0,421,140
13,3,4,331,141
14,3,0,301,150
15,3,0,241,132
16,1,0,207,124
17,0,1,194,121
18,1,2,145,142
19,2,0,147,141
20,1,0,137,128
21,1,1,134,116
22,1,0,130,107
23,3,0,118,85
24,0,0,124,99
25,1,0,116,93
26,0,2,98,98
27,1,0,92,70
28,0,1,100,73
29,1,2,99,69
30,1,1,88,60
31,0,1,90,47
32,2,1,90,55
33,0,0,81,41
34,0,0,69,39
35,2,0,74,42
36,3,0,72,43
37,0,0,78,41
38,1,2,68,24
39,2,0,65,13
40,1,0,65,30
41,1,0,72,18
42,1,0,73,18
43,3,0,62,28
44,0,2,55,20
45,1,1,36,13
46,0,0,57,13
47,0,1,41,12
48,0,0,47,13
49,0,0,45,9
50,2,2,43,9
51,0,0,38,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,1,35,6
56,3,0,35,7
57,0,1,21,6
58,1,0,22,5
59,0,0,19,3
60,1,NA,NA,NA
