"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,390,259
1,4,2,1199,437
2,18,6,869,277
3,9,4,846,227
4,11,1,726,195
5,8,2,696,172
6,8,2,699,151
7,2,2,685,179
8,3,3,661,174
9,1,2,585,147
10,1,1,526,152
11,5,2,461,175
12,1,0,436,146
13,4,3,344,144
14,1,5,308,158
15,1,1,249,134
16,0,0,212,127
17,2,0,201,128
18,0,1,153,149
19,1,1,153,141
20,2,2,141,129
21,3,0,139,117
22,0,0,135,111
23,1,2,120,88
24,0,1,126,101
25,1,0,117,96
26,0,1,102,98
27,2,0,94,71
28,0,0,102,76
29,0,3,103,71
30,0,1,89,60
31,0,0,96,50
32,0,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,1,80,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,40,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
