"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,360,239
1,11,9,1092,402
2,29,4,799,261
3,9,2,781,212
4,16,1,693,184
5,12,7,666,166
6,10,0,683,148
7,2,3,669,166
8,7,2,654,167
9,3,0,580,143
10,3,1,517,149
11,1,0,453,170
12,2,0,429,144
13,3,1,339,141
14,1,0,306,154
15,1,0,245,132
16,2,1,207,124
17,0,1,200,126
18,0,1,150,146
19,0,0,149,140
20,1,1,139,128
21,0,0,137,117
22,1,0,133,111
23,3,0,119,87
24,0,0,126,102
25,0,1,118,92
26,0,0,100,98
27,2,0,93,71
28,0,1,101,74
29,0,0,101,71
30,0,1,89,60
31,0,0,94,49
32,0,0,91,56
33,0,0,81,41
34,0,0,71,42
35,1,0,78,42
36,2,0,73,44
37,0,1,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,76,17
43,0,0,65,28
44,0,0,55,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,1,40,8
52,0,0,30,13
53,0,0,35,9
54,2,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
