"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,352,237
1,9,2,1065,395
2,24,2,763,255
3,11,3,760,208
4,17,6,683,182
5,9,3,657,158
6,5,1,679,146
7,4,1,666,165
8,5,1,653,163
9,2,2,577,142
10,0,2,514,146
11,3,2,452,170
12,2,0,426,142
13,1,0,338,140
14,2,0,305,153
15,2,1,245,132
16,0,2,207,124
17,0,1,196,125
18,1,1,150,145
19,0,2,149,140
20,2,0,139,128
21,0,0,136,118
22,2,2,132,109
23,3,1,118,87
24,1,1,125,101
25,0,0,116,93
26,1,0,99,98
27,1,0,92,70
28,0,0,101,74
29,0,0,102,71
30,0,0,88,60
31,0,0,92,48
32,1,0,91,54
33,0,0,81,41
34,0,2,71,42
35,1,1,78,42
36,2,1,73,43
37,0,1,76,41
38,1,1,69,24
39,0,0,66,13
40,0,1,67,30
41,0,0,74,18
42,0,0,75,18
43,0,0,63,28
44,0,1,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,1,47,11
50,1,1,43,9
51,0,0,39,8
52,0,0,30,13
53,0,1,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
