"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,1,203,163
2,7,15,584,245
3,5,14,473,168
4,9,4,491,149
5,6,4,472,129
6,6,6,486,104
7,4,12,506,99
8,7,9,499,126
9,6,7,485,123
10,3,10,426,106
11,4,4,378,104
12,2,8,322,127
13,6,5,315,104
14,5,7,267,111
15,2,7,234,115
16,0,6,199,112
17,1,5,175,97
18,1,4,149,97
19,1,5,125,117
20,3,5,105,103
21,1,6,109,102
22,1,3,100,83
23,3,3,91,81
24,3,6,88,66
25,1,1,95,74
26,2,1,85,61
27,3,1,79,74
28,2,2,81,51
29,2,2,78,52
30,1,4,82,52
31,0,1,75,46
32,1,0,77,39
33,0,3,73,39
34,2,1,64,30
35,0,1,63,30
36,1,2,57,30
37,1,0,56,32
38,1,1,54,29
39,0,1,54,16
40,0,2,51,8
41,0,2,52,26
42,1,2,57,17
43,0,4,65,13
44,0,1,56,23
45,2,2,38,13
46,1,2,27,11
47,0,0,52,11
48,1,0,34,7
49,0,1,36,10
50,0,1,34,7
51,1,1,37,7
52,0,2,30,7
53,2,1,27,8
54,0,0,29,7
55,0,0,22,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,0,0,14,3
