"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,394,259
1,5,1,1219,439
2,16,1,870,279
3,11,1,848,228
4,11,2,732,196
5,7,0,698,172
6,7,1,699,152
7,4,0,687,180
8,3,0,661,174
9,2,1,587,148
10,1,1,532,152
11,2,0,462,175
12,1,1,439,146
13,2,0,344,145
14,3,0,308,157
15,1,0,249,136
16,1,0,213,129
17,2,0,201,128
18,0,0,153,149
19,2,0,154,141
20,2,1,143,130
21,2,0,139,117
22,0,0,134,111
23,1,0,120,88
24,0,1,126,101
25,1,0,117,96
26,1,0,103,98
27,2,0,94,71
28,0,4,102,76
29,0,1,103,71
30,0,0,89,60
31,0,0,96,50
32,0,0,92,55
33,0,0,80,41
34,0,0,72,43
35,0,0,81,42
36,2,0,74,44
37,0,0,76,41
38,0,1,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,18
43,0,0,66,28
44,0,3,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
