"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,341,234
1,11,7,1040,386
2,32,9,739,252
3,23,1,751,206
4,19,7,671,182
5,13,2,653,157
6,5,0,677,145
7,4,2,661,165
8,6,2,649,162
9,6,3,576,142
10,1,1,510,144
11,5,0,453,171
12,1,0,425,141
13,1,1,335,140
14,4,2,305,153
15,1,1,245,132
16,0,1,207,124
17,0,2,196,124
18,1,3,150,145
19,0,0,148,140
20,2,1,138,128
21,1,1,136,118
22,1,0,132,109
23,2,0,118,87
24,0,1,125,100
25,0,0,115,93
26,2,2,99,98
27,1,0,92,70
28,0,0,101,74
29,0,1,102,71
30,0,1,88,60
31,0,0,92,48
32,0,0,90,55
33,0,1,81,41
34,0,0,70,42
35,1,0,76,42
36,3,0,73,43
37,0,0,76,41
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,74,18
42,0,0,75,17
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
