"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4,208,172
2,9,7,603,257
3,11,19,493,171
4,12,18,509,155
5,5,11,492,132
6,3,15,502,108
7,8,12,528,102
8,4,15,516,126
9,7,6,509,125
10,3,17,442,110
11,2,3,387,104
12,3,10,337,128
13,3,7,329,106
14,1,9,279,115
15,2,5,244,122
16,1,3,204,114
17,0,1,178,99
18,2,5,153,102
19,0,3,129,119
20,2,3,115,108
21,4,4,114,104
22,3,3,104,86
23,2,6,95,83
24,1,1,96,68
25,0,2,99,78
26,0,1,89,62
27,2,1,82,76
28,0,2,84,55
29,0,0,81,53
30,0,2,85,55
31,0,2,76,48
32,1,0,78,40
33,0,1,75,40
34,1,1,66,30
35,1,0,63,31
36,0,0,58,31
37,2,0,61,34
38,0,0,61,34
39,1,0,55,19
40,0,0,52,9
41,1,1,54,27
42,0,2,59,17
43,0,0,65,14
44,1,0,56,23
45,0,0,44,13
46,1,0,29,12
47,0,0,52,11
48,1,0,36,7
49,0,1,36,10
50,0,0,35,8
51,0,0,37,7
52,1,0,32,7
53,1,1,28,10
54,0,0,32,8
55,0,0,22,7
56,1,0,33,4
57,0,0,29,6
58,0,0,19,4
59,0,0,19,4
60,1,0,15,3
