"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,375,245
1,8,6,1139,420
2,28,4,831,272
3,14,3,818,222
4,11,2,709,190
5,12,1,682,171
6,7,3,689,149
7,3,3,679,171
8,4,1,655,173
9,3,0,584,145
10,0,0,522,151
11,3,2,458,171
12,2,0,432,145
13,4,0,342,145
14,1,1,305,155
15,3,0,247,133
16,0,0,210,126
17,0,1,201,127
18,0,0,152,148
19,0,0,149,140
20,1,1,141,129
21,1,0,137,117
22,2,1,135,111
23,1,1,119,87
24,0,0,126,102
25,0,1,117,95
26,0,0,100,98
27,2,0,93,71
28,0,0,102,74
29,0,0,102,71
30,0,1,90,60
31,0,0,96,50
32,0,1,91,54
33,0,1,80,41
34,0,0,72,43
35,0,0,78,42
36,3,1,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,18
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,1,36,7
57,0,0,23,6
58,0,1,22,5
59,0,0,21,3
60,0,NA,NA,NA
