"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,3,387,256
1,3,4,1189,428
2,14,6,858,275
3,10,4,840,227
4,13,4,722,194
5,8,3,693,172
6,7,4,696,151
7,1,5,685,178
8,2,4,659,173
9,1,2,586,145
10,1,5,524,152
11,3,1,458,175
12,1,0,435,145
13,2,4,342,144
14,2,0,308,158
15,1,0,249,134
16,0,6,211,126
17,0,1,202,127
18,0,1,152,148
19,1,1,151,141
20,2,0,141,129
21,1,0,138,117
22,1,1,135,111
23,1,0,120,87
24,1,0,126,100
25,1,0,117,97
26,0,0,101,98
27,3,1,94,71
28,0,0,102,75
29,0,0,103,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,81,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
