"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,0,203,164
2,4,7,586,247
3,5,10,478,168
4,8,6,494,149
5,1,7,477,129
6,3,6,490,104
7,4,13,509,99
8,4,10,502,126
9,5,4,487,123
10,2,4,429,107
11,4,4,380,104
12,3,11,323,127
13,4,7,316,104
14,3,2,271,111
15,1,6,235,115
16,0,4,199,112
17,1,5,175,97
18,3,5,149,97
19,2,8,125,117
20,4,7,105,103
21,2,5,109,102
22,1,4,102,83
23,4,3,91,81
24,2,3,90,66
25,0,3,96,74
26,2,5,85,61
27,2,3,80,75
28,2,2,82,51
29,1,5,79,52
30,1,0,82,52
31,0,1,75,46
32,1,1,77,39
33,0,2,73,39
34,2,1,64,30
35,0,3,63,30
36,0,1,58,30
37,0,0,57,33
38,2,2,54,30
39,0,1,54,16
40,0,1,51,9
41,1,1,53,27
42,1,0,57,17
43,0,1,65,13
44,0,1,56,23
45,2,0,39,13
46,1,1,27,11
47,0,2,52,11
48,2,4,34,7
49,0,1,36,10
50,0,1,34,7
51,1,2,37,7
52,1,0,30,7
53,2,0,27,8
54,1,1,29,7
55,0,0,22,7
56,0,0,31,4
57,0,1,29,6
58,0,1,19,3
59,0,0,18,4
60,0,0,14,3
