"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,13,14,232,190
2,22,34,651,284
3,15,61,536,197
4,26,43,539,169
5,19,47,536,142
6,19,36,537,123
7,11,40,556,112
8,13,32,551,139
9,14,35,541,138
10,16,23,465,123
11,7,23,410,116
12,14,26,356,138
13,9,20,346,116
14,4,12,288,123
15,9,10,256,130
16,6,20,212,121
17,5,10,183,99
18,4,14,157,108
19,2,5,131,121
20,2,6,120,120
21,3,1,119,107
22,3,6,108,91
23,6,7,101,88
24,3,6,98,75
25,2,2,103,88
26,1,7,90,65
27,3,4,84,80
28,0,11,86,57
29,3,5,80,57
30,1,2,87,56
31,0,3,76,52
32,0,5,79,43
33,1,3,78,43
34,1,5,68,31
35,0,5,64,31
36,0,4,58,35
37,1,3,63,36
38,0,1,60,33
39,1,3,57,19
40,2,0,53,10
41,2,0,55,27
42,0,1,59,17
43,0,2,65,14
44,0,0,57,23
45,0,2,44,13
46,1,2,29,12
47,0,2,52,11
48,1,2,36,7
49,1,0,36,11
50,1,0,35,8
51,1,0,37,7
52,0,0,33,7
53,0,0,29,11
54,0,0,32,8
55,0,0,22,7
56,2,0,33,5
57,0,0,31,6
58,0,0,19,4
59,0,0,20,4
60,0,0,16,3
