"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,341,234
1,12,9,1039,388
2,33,3,742,254
3,23,2,752,206
4,18,7,672,182
5,14,0,653,157
6,5,5,677,146
7,4,1,662,165
8,6,2,649,162
9,8,1,576,142
10,1,1,510,145
11,5,3,451,171
12,1,0,425,141
13,1,0,335,140
14,4,0,305,153
15,1,0,245,132
16,0,2,207,124
17,0,1,196,124
18,1,1,150,145
19,1,1,148,140
20,2,3,138,128
21,1,0,136,118
22,1,1,132,109
23,2,1,118,87
24,0,0,125,101
25,0,0,115,92
26,2,1,99,98
27,1,0,92,70
28,0,2,101,74
29,0,0,102,70
30,0,0,88,60
31,0,1,92,49
32,0,2,91,55
33,0,0,81,41
34,0,0,70,42
35,1,1,77,42
36,3,0,73,43
37,0,0,75,40
38,1,0,69,24
39,0,0,66,13
40,0,0,67,30
41,0,0,74,18
42,0,0,75,18
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
