"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,2,205,166
2,8,9,590,249
3,5,7,484,168
4,7,12,498,150
5,4,6,484,129
6,9,5,494,105
7,6,6,513,100
8,2,2,513,126
9,7,3,494,123
10,4,5,431,108
11,1,1,384,103
12,4,2,327,127
13,2,2,324,104
14,2,1,274,112
15,5,4,236,119
16,1,3,203,112
17,3,4,175,97
18,1,2,152,98
19,2,1,126,118
20,6,5,110,107
21,3,1,111,104
22,1,1,102,85
23,2,2,94,82
24,4,4,91,67
25,2,3,97,77
26,1,0,88,62
27,1,0,81,75
28,1,5,84,53
29,2,3,80,53
30,2,2,83,53
31,0,1,76,46
32,1,1,79,40
33,2,1,73,39
34,0,2,66,30
35,0,2,63,31
36,0,1,58,30
37,1,2,58,34
38,4,0,55,30
39,1,2,55,18
40,0,0,52,9
41,1,1,53,27
42,2,3,57,17
43,0,1,65,14
44,0,1,57,23
45,0,2,41,13
46,2,0,28,12
47,0,1,52,11
48,2,0,34,7
49,0,0,36,10
50,0,0,35,8
51,0,0,37,7
52,1,1,31,7
53,0,0,28,9
54,3,0,29,7
55,0,0,22,7
56,1,0,31,4
57,0,1,29,6
58,0,0,19,3
59,1,0,18,4
60,0,0,14,3
