"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,2,306,222
1,9,17,870,355
2,39,9,665,231
3,22,13,685,192
4,23,6,634,176
5,13,5,629,149
6,9,5,650,138
7,3,5,639,159
8,14,9,634,154
9,4,6,560,134
10,5,6,494,134
11,11,2,442,167
12,3,2,413,137
13,2,5,328,137
14,2,2,297,150
15,2,3,236,129
16,3,2,203,121
17,0,1,192,120
18,0,0,145,139
19,0,2,147,138
20,0,2,136,125
21,0,0,134,113
22,1,5,129,103
23,1,2,116,83
24,2,2,119,98
25,2,1,113,92
26,0,1,97,98
27,2,2,92,70
28,0,2,98,73
29,1,2,99,69
30,1,0,88,59
31,0,1,88,46
32,2,1,91,55
33,0,0,81,41
34,0,5,67,39
35,3,0,72,42
36,3,1,70,42
37,0,0,76,39
38,2,1,67,24
39,0,0,63,13
40,1,0,62,29
41,1,1,70,18
42,2,1,73,17
43,4,0,62,28
44,0,0,53,19
45,1,0,36,13
46,0,0,56,13
47,0,0,41,10
48,0,0,46,13
49,0,0,45,9
50,1,1,43,9
51,0,0,39,7
52,1,0,29,13
53,1,0,35,8
54,0,0,28,8
55,0,0,35,6
56,2,1,35,7
57,0,0,22,5
58,1,0,22,5
59,0,0,19,3
60,0,NA,NA,NA
