"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,389,259
1,5,5,1208,438
2,17,1,870,277
3,10,0,848,227
4,12,1,728,195
5,7,0,698,172
6,6,0,698,152
7,3,2,685,180
8,4,1,661,174
9,2,1,586,148
10,1,2,528,152
11,4,0,463,175
12,1,0,438,146
13,2,2,344,145
14,1,1,308,158
15,1,1,249,134
16,1,1,213,128
17,1,0,201,128
18,0,4,153,149
19,1,2,153,141
20,3,1,142,130
21,2,0,139,117
22,0,0,135,111
23,1,1,120,88
24,0,0,126,100
25,1,1,117,97
26,0,0,102,98
27,2,0,94,71
28,0,2,102,76
29,0,1,103,71
30,0,0,89,60
31,0,1,96,50
32,0,0,92,56
33,0,0,80,41
34,0,3,72,43
35,0,1,81,42
36,1,0,74,44
37,0,0,76,41
38,0,0,69,24
39,0,0,66,13
40,0,1,68,30
41,0,0,75,18
42,1,0,75,17
43,0,0,66,28
44,0,0,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
