"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,4,1,194,160
2,9,9,552,237
3,9,10,439,165
4,6,15,455,140
5,2,3,426,129
6,1,4,457,97
7,0,5,478,97
8,2,2,465,122
9,0,1,460,117
10,1,2,404,101
11,0,1,354,101
12,1,2,299,121
13,1,0,298,103
14,2,0,246,104
15,1,0,227,108
16,0,0,190,110
17,2,0,171,94
18,0,0,146,96
19,1,0,124,115
20,0,0,99,103
21,0,1,104,100
22,0,0,96,79
23,2,0,90,76
24,3,0,86,66
25,0,1,89,73
26,0,2,83,59
27,0,0,78,72
28,1,1,80,47
29,0,0,77,49
30,1,1,80,49
31,0,0,73,46
32,1,1,72,34
33,1,1,72,37
34,2,0,60,30
35,0,0,64,30
36,0,0,57,30
37,1,0,55,30
38,0,0,53,27
39,0,1,54,16
40,2,0,48,8
41,1,2,52,26
42,0,0,57,15
43,0,0,64,13
44,0,0,54,21
45,0,0,38,13
46,1,0,26,11
47,0,1,52,11
48,1,0,33,6
49,0,0,36,10
50,1,0,33,6
51,1,1,35,7
52,1,0,28,7
53,2,1,25,8
54,3,2,26,7
55,0,1,21,7
56,1,2,30,4
57,1,0,28,6
58,1,0,18,3
59,1,0,15,4
60,1,0,13,3
