"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,328,229
1,9,4,970,376
2,34,1,723,243
3,13,0,731,197
4,18,0,658,182
5,11,1,645,153
6,5,1,667,143
7,4,3,650,161
8,13,1,642,159
9,6,1,571,139
10,5,2,504,139
11,8,1,447,169
12,1,0,423,140
13,1,2,332,140
14,3,1,302,150
15,2,0,241,132
16,2,2,206,124
17,0,1,195,121
18,1,0,146,142
19,1,0,147,141
20,1,2,137,128
21,1,0,134,116
22,2,0,131,107
23,2,0,118,86
24,0,1,124,99
25,1,1,116,93
26,0,0,98,98
27,1,0,92,70
28,0,0,100,73
29,1,0,100,69
30,1,0,88,60
31,1,0,90,47
32,2,0,90,56
33,0,1,81,41
34,0,0,69,40
35,2,0,76,42
36,4,1,73,43
37,1,1,77,41
38,1,1,69,24
39,1,0,65,13
40,1,0,65,30
41,1,0,73,18
42,0,0,72,17
43,3,0,62,28
44,0,0,54,20
45,1,2,37,13
46,0,0,57,13
47,0,0,41,13
48,0,0,47,14
49,0,0,45,9
50,3,0,43,9
51,0,1,38,8
52,1,0,29,13
53,1,0,35,8
54,0,0,27,9
55,1,0,35,6
56,3,0,35,7
57,0,1,21,6
58,1,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
