"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,270,216
1,12,8,785,331
2,24,8,629,220
3,14,12,656,187
4,24,4,614,164
5,16,8,608,143
6,13,8,637,134
7,7,8,625,155
8,12,3,620,152
9,3,2,544,130
10,9,7,481,129
11,13,4,435,161
12,3,3,397,133
13,5,0,327,135
14,1,3,292,146
15,4,6,234,131
16,2,5,204,116
17,1,2,184,118
18,5,7,145,138
19,0,1,144,133
20,1,1,134,124
21,0,0,127,107
22,3,6,124,103
23,3,1,114,80
24,1,5,117,96
25,2,3,109,86
26,1,0,95,94
27,3,0,90,69
28,0,2,94,73
29,3,3,99,68
30,2,3,86,58
31,2,1,86,44
32,2,1,89,54
33,2,0,80,41
34,0,0,67,37
35,2,1,71,41
36,2,1,68,41
37,2,3,75,38
38,1,0,66,23
39,0,2,60,13
40,2,1,62,29
41,0,4,65,18
42,5,2,69,15
43,4,1,62,28
44,0,0,52,18
45,1,0,36,13
46,0,1,55,13
47,0,3,40,10
48,0,0,45,13
49,2,0,41,9
50,5,0,41,9
51,0,2,35,7
52,2,0,29,11
53,1,0,34,9
54,1,0,26,8
55,2,1,35,6
56,2,0,35,7
57,0,1,22,5
58,2,0,22,4
59,2,2,17,3
60,0,NA,NA,NA
