"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,374,244
1,9,2,1129,420
2,31,0,833,272
3,14,2,814,221
4,13,4,708,189
5,9,2,680,171
6,9,3,690,149
7,2,1,676,171
8,5,0,655,172
9,2,1,584,145
10,1,1,521,150
11,3,1,457,172
12,3,0,432,145
13,4,0,341,144
14,2,0,306,155
15,3,1,247,133
16,0,1,210,126
17,0,0,201,127
18,0,1,152,148
19,0,1,149,140
20,1,0,140,129
21,0,0,137,117
22,2,0,135,111
23,1,1,120,87
24,0,0,126,101
25,0,1,118,96
26,0,1,100,98
27,2,0,93,71
28,0,0,101,74
29,1,1,102,71
30,0,0,89,60
31,0,0,95,50
32,1,0,91,55
33,0,0,80,41
34,0,0,72,43
35,0,0,78,42
36,3,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,1,66,13
40,0,0,68,30
41,0,0,75,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,1,48,10
50,0,0,43,9
51,0,1,39,8
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
