"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,2,321,228
1,12,11,933,369
2,36,11,700,234
3,19,4,712,195
4,21,9,646,182
5,14,3,641,151
6,6,2,662,142
7,4,1,644,159
8,11,2,639,157
9,4,4,565,135
10,5,2,498,135
11,12,2,445,167
12,3,1,418,137
13,2,2,327,141
14,3,2,300,150
15,2,1,239,132
16,2,1,204,123
17,1,1,195,121
18,0,3,145,140
19,0,1,146,139
20,1,1,136,126
21,0,2,133,116
22,2,0,131,105
23,2,1,118,84
24,0,2,123,100
25,2,1,114,92
26,1,1,98,98
27,1,1,92,70
28,0,0,99,73
29,0,1,100,69
30,1,1,88,59
31,0,2,90,47
32,1,0,90,56
33,0,0,81,41
34,0,0,68,39
35,3,1,74,42
36,1,3,70,43
37,0,2,76,40
38,1,0,67,24
39,0,0,64,13
40,2,0,64,30
41,2,0,72,18
42,0,0,73,17
43,3,3,62,28
44,0,0,53,19
45,1,1,36,13
46,0,1,56,13
47,1,1,41,10
48,0,0,46,13
49,0,0,45,9
50,1,1,43,9
51,0,0,37,8
52,1,0,29,13
53,1,1,35,8
54,0,0,27,9
55,0,2,35,6
56,2,1,36,7
57,0,0,22,5
58,1,0,22,5
59,0,0,19,3
60,0,NA,NA,NA
