"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,0,204,163
2,12,3,578,245
3,4,12,472,167
4,8,9,491,148
5,5,10,470,129
6,8,11,480,104
7,8,6,502,99
8,8,12,496,126
9,7,6,482,121
10,4,11,423,106
11,2,11,377,103
12,5,10,318,126
13,1,6,314,104
14,2,6,267,110
15,3,5,234,113
16,1,6,198,112
17,2,6,175,96
18,2,3,148,97
19,1,4,125,117
20,4,6,104,103
21,1,2,109,102
22,2,1,99,83
23,2,2,91,81
24,2,3,88,66
25,1,3,94,73
26,1,6,84,61
27,2,4,79,75
28,0,3,81,52
29,1,3,78,51
30,1,1,82,52
31,0,2,75,46
32,1,2,77,38
33,0,0,73,39
34,1,1,64,30
35,0,2,63,30
36,1,2,57,30
37,1,2,56,32
38,1,2,54,27
39,0,5,54,16
40,0,2,51,8
41,0,2,52,26
42,1,2,57,17
43,0,0,65,13
44,0,0,56,23
45,2,1,38,13
46,1,0,27,11
47,0,1,52,11
48,1,2,34,7
49,0,1,36,10
50,0,1,34,7
51,1,0,37,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,0,0,22,7
56,0,0,31,4
57,0,1,29,6
58,0,0,19,3
59,0,2,18,4
60,0,0,14,3
