"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,7,5,215,181
2,14,28,619,268
3,9,23,509,181
4,13,37,519,157
5,10,29,509,136
6,8,23,511,113
7,12,19,536,103
8,9,12,526,130
9,7,24,521,130
10,8,21,445,111
11,7,15,393,109
12,3,9,340,131
13,6,13,335,111
14,2,10,280,116
15,7,12,248,123
16,2,9,206,114
17,2,8,178,100
18,0,7,156,105
19,2,7,129,121
20,4,1,115,114
21,3,9,117,104
22,3,4,106,88
23,3,4,96,85
24,2,2,96,70
25,3,7,99,80
26,1,1,89,64
27,2,3,83,77
28,0,4,84,56
29,0,3,81,55
30,2,3,85,57
31,0,0,76,49
32,0,0,79,42
33,0,3,76,40
34,2,3,66,30
35,1,1,63,31
36,0,1,58,32
37,0,1,63,35
38,0,0,61,34
39,1,1,55,19
40,1,0,52,9
41,1,0,54,27
42,0,0,59,17
43,1,1,65,14
44,0,0,57,23
45,0,0,44,13
46,1,1,29,12
47,0,0,52,11
48,1,0,36,7
49,0,1,36,10
50,0,0,35,8
51,1,0,37,7
52,1,0,32,7
53,0,0,29,10
54,0,0,32,8
55,0,0,22,7
56,1,1,33,4
57,1,1,29,6
58,0,0,19,4
59,1,0,19,4
60,0,0,16,3
