"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,1,17,236,193
1,13,46,658,288
2,18,40,542,199
3,18,41,556,170
4,19,33,546,145
5,15,33,546,126
6,23,31,563,114
7,12,44,558,142
8,13,38,555,140
9,16,31,473,124
10,20,23,414,117
11,13,31,361,142
12,12,20,351,119
13,13,20,291,124
14,5,17,262,132
15,5,14,213,122
16,6,16,186,103
17,3,14,157,109
18,6,9,132,122
19,2,7,121,120
20,5,16,118,109
21,3,5,107,92
22,4,10,106,88
23,5,6,99,74
24,5,4,105,88
25,1,0,91,68
26,1,5,86,80
27,3,5,84,59
28,0,4,80,58
29,4,1,89,56
30,3,3,77,53
31,1,3,78,44
32,3,8,81,43
33,0,2,67,31
34,0,1,65,32
35,0,4,58,36
36,0,3,63,36
37,1,1,61,34
38,2,4,58,19
39,1,5,52,10
40,3,1,55,27
41,1,3,59,17
42,0,0,65,14
43,0,2,57,24
44,1,0,44,13
45,1,0,29,12
46,2,0,52,11
47,0,2,36,7
48,2,0,36,10
49,1,0,35,9
50,1,1,38,7
51,0,2,34,7
52,0,2,29,11
53,0,0,32,8
54,0,0,22,7
55,0,0,33,5
56,2,0,31,6
57,0,0,19,4
58,0,0,20,4
59,0,0,16,3
60,0,NA,NA,NA
