"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,327,230
1,10,3,970,375
2,34,1,721,243
3,14,6,731,197
4,18,1,657,182
5,11,2,645,151
6,5,2,666,143
7,3,2,650,161
8,13,1,642,159
9,6,4,571,139
10,4,2,503,139
11,9,0,448,167
12,1,1,421,140
13,3,1,332,141
14,3,0,302,150
15,2,0,241,132
16,1,3,206,124
17,0,0,195,121
18,1,0,145,142
19,2,0,147,141
20,1,1,137,128
21,1,2,134,116
22,1,0,130,107
23,3,0,118,85
24,0,1,124,100
25,1,0,116,92
26,0,0,98,98
27,1,0,92,70
28,0,0,100,73
29,1,2,99,69
30,2,1,88,60
31,1,0,90,47
32,2,2,90,55
33,0,1,81,41
34,0,1,69,40
35,2,0,75,42
36,3,0,73,43
37,1,0,77,41
38,1,0,67,24
39,3,0,65,13
40,1,0,65,30
41,1,2,74,18
42,0,0,72,18
43,3,0,62,28
44,0,0,54,20
45,1,0,36,13
46,0,0,57,13
47,0,1,41,13
48,0,1,47,13
49,0,0,45,9
50,3,0,43,9
51,0,0,38,8
52,1,0,29,13
53,1,1,35,8
54,0,0,27,9
55,1,0,35,6
56,3,0,35,7
57,0,0,21,6
58,1,1,22,5
59,0,0,21,3
60,0,NA,NA,NA
