"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,396,258
1,4,3,1219,440
2,19,5,871,280
3,12,1,849,230
4,11,1,731,198
5,7,1,697,172
6,8,0,699,152
7,4,0,688,180
8,3,0,660,174
9,2,2,588,148
10,1,0,532,152
11,2,1,462,176
12,1,0,439,146
13,2,0,344,145
14,3,0,308,157
15,1,1,249,136
16,1,0,213,129
17,2,0,201,128
18,0,0,153,149
19,2,0,154,141
20,2,0,145,130
21,0,0,139,117
22,0,0,134,111
23,1,0,120,89
24,0,0,126,100
25,1,0,117,97
26,1,0,104,98
27,1,0,94,71
28,1,0,102,76
29,0,1,102,71
30,0,0,89,60
31,0,0,96,50
32,0,0,91,55
33,0,3,80,41
34,0,1,72,43
35,0,0,82,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,76,17
43,0,1,66,28
44,0,1,56,20
45,1,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,3,48,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,29,9
55,0,0,37,6
56,1,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
