"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,8,203,163
2,9,5,581,245
3,5,4,473,168
4,9,7,491,149
5,6,12,471,129
6,7,10,483,104
7,5,8,505,99
8,6,10,499,126
9,6,5,484,122
10,3,11,425,106
11,3,6,377,103
12,2,10,320,126
13,3,10,314,104
14,2,9,267,110
15,2,5,234,114
16,0,4,199,112
17,1,5,175,97
18,1,6,149,97
19,1,6,125,117
20,2,3,105,103
21,0,3,109,102
22,1,6,100,83
23,2,4,91,81
24,3,1,88,66
25,1,2,95,74
26,3,2,84,61
27,3,2,79,74
28,1,5,81,51
29,2,2,78,51
30,1,1,82,53
31,0,3,75,46
32,1,1,77,38
33,0,2,73,39
34,2,2,64,30
35,0,0,63,30
36,1,1,57,30
37,1,1,56,32
38,1,2,54,29
39,0,2,54,16
40,0,2,51,8
41,0,4,52,26
42,1,1,57,17
43,0,2,65,13
44,0,2,56,23
45,2,0,38,13
46,1,0,27,11
47,0,1,52,11
48,1,1,34,7
49,0,1,36,10
50,0,2,34,7
51,1,1,37,7
52,0,1,30,7
53,1,1,27,8
54,0,0,29,7
55,0,0,22,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,1,18,4
60,0,0,14,3
