"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,258,205
1,8,11,724,317
2,19,9,595,214
3,14,9,634,181
4,15,19,592,154
5,10,26,597,136
6,9,12,624,131
7,8,8,605,154
8,15,7,609,149
9,8,6,534,129
10,13,6,466,126
11,11,14,414,160
12,8,8,389,127
13,5,6,314,132
14,4,7,282,144
15,8,9,228,128
16,3,5,198,114
17,3,8,177,117
18,4,9,140,134
19,2,6,139,131
20,0,7,130,125
21,3,7,121,102
22,4,10,120,97
23,6,1,110,76
24,4,7,112,94
25,5,10,98,81
26,7,5,90,91
27,4,4,84,65
28,3,9,88,66
29,4,7,95,65
30,3,3,81,56
31,2,4,81,45
32,4,6,79,50
33,4,8,71,39
34,6,2,67,36
35,1,6,64,39
36,4,5,67,39
37,1,6,70,36
38,3,5,61,22
39,1,4,58,13
40,1,3,57,27
41,4,4,61,18
42,2,1,67,15
43,1,2,58,26
44,2,3,47,14
45,0,2,32,13
46,0,2,53,12
47,2,1,39,9
48,1,2,38,11
49,4,0,37,9
50,1,0,38,9
51,0,2,35,7
52,1,4,29,11
53,0,2,33,8
54,0,1,23,7
55,1,0,34,6
56,3,1,32,7
57,0,2,19,5
58,0,1,21,4
59,1,2,16,3
60,1,NA,NA,NA
