"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,366,242
1,10,7,1115,416
2,29,2,813,265
3,17,4,793,219
4,19,5,698,187
5,13,2,675,168
6,10,2,688,148
7,4,1,671,168
8,6,3,655,171
9,1,0,583,143
10,3,2,518,149
11,4,2,456,169
12,2,3,430,145
13,3,1,339,144
14,0,1,306,155
15,2,1,246,132
16,2,2,208,125
17,1,3,199,127
18,0,0,152,147
19,0,0,149,140
20,1,1,140,128
21,0,0,137,117
22,1,1,134,110
23,1,0,119,87
24,0,0,126,102
25,0,0,117,94
26,0,0,100,98
27,2,0,93,71
28,0,0,101,74
29,0,0,101,71
30,0,0,89,60
31,0,0,95,50
32,0,0,91,55
33,0,0,81,41
34,0,0,71,43
35,1,0,78,42
36,2,0,73,44
37,1,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,1,0,76,17
43,0,0,66,28
44,0,0,56,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,0,43,9
51,0,0,39,9
52,0,0,31,13
53,0,0,35,9
54,1,0,29,9
55,0,0,37,6
56,1,0,35,7
57,1,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
