"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,347,234
1,12,1,1053,391
2,36,5,748,254
3,20,2,751,207
4,19,1,674,182
5,18,1,655,157
6,5,2,678,146
7,4,2,663,165
8,8,3,651,163
9,4,0,576,142
10,1,0,512,145
11,3,5,451,171
12,1,1,425,142
13,2,1,338,140
14,2,0,305,153
15,2,0,245,132
16,0,1,207,124
17,0,0,196,124
18,2,3,150,145
19,0,0,149,140
20,2,0,138,128
21,1,0,136,118
22,1,0,132,109
23,2,2,118,87
24,0,1,125,100
25,0,1,116,94
26,1,1,99,98
27,1,3,92,70
28,0,0,101,74
29,0,1,101,70
30,0,0,88,60
31,0,0,92,48
32,0,0,90,55
33,1,1,81,41
34,0,0,70,42
35,1,1,76,42
36,1,0,73,43
37,0,0,77,41
38,1,1,69,25
39,0,2,66,13
40,0,0,67,30
41,0,0,74,18
42,0,1,74,17
43,1,0,63,28
44,0,0,55,20
45,0,0,37,13
46,0,0,57,13
47,0,0,41,12
48,0,0,47,14
49,0,0,47,10
50,1,0,43,9
51,0,0,38,8
52,1,0,30,13
53,0,0,35,8
54,0,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
