"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,15,14,230,187
2,23,47,645,284
3,20,47,531,193
4,23,43,536,168
5,16,47,533,142
6,17,36,536,120
7,13,38,554,112
8,15,30,545,137
9,11,26,539,137
10,19,33,462,122
11,7,24,406,113
12,13,17,353,138
13,8,11,344,116
14,7,21,285,122
15,8,13,256,131
16,4,16,211,119
17,6,5,182,99
18,4,6,157,108
19,2,2,131,121
20,2,9,119,118
21,1,10,119,106
22,4,8,108,89
23,6,3,100,89
24,2,7,98,75
25,3,7,102,84
26,1,11,90,64
27,4,6,83,80
28,1,2,84,57
29,2,5,81,57
30,1,5,87,55
31,0,3,76,52
32,0,5,79,43
33,1,5,78,43
34,1,4,68,31
35,0,4,64,31
36,0,1,58,33
37,0,4,63,36
38,0,0,60,33
39,0,1,57,19
40,2,1,52,10
41,2,3,55,27
42,0,0,59,17
43,0,2,65,14
44,0,2,57,23
45,0,2,44,13
46,1,2,29,12
47,0,0,52,11
48,1,0,36,7
49,1,1,36,11
50,0,0,35,8
51,1,0,37,7
52,0,0,33,7
53,0,0,29,11
54,0,0,32,8
55,0,0,22,7
56,2,0,33,5
57,0,0,31,6
58,0,0,19,4
59,0,0,20,4
60,0,0,16,3
