"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,3,3,202,162
2,8,13,572,244
3,4,7,464,166
4,9,12,480,145
5,4,18,462,128
6,3,10,473,101
7,5,10,498,97
8,7,8,487,125
9,8,9,473,120
10,8,9,414,103
11,3,4,369,102
12,7,3,310,125
13,2,9,308,104
14,5,5,260,107
15,1,6,231,109
16,0,4,197,111
17,1,0,174,96
18,2,4,146,97
19,0,6,124,117
20,2,4,104,103
21,2,4,106,102
22,0,5,99,81
23,1,8,91,80
24,2,4,88,66
25,2,5,89,73
26,0,6,83,60
27,0,1,79,74
28,1,3,80,48
29,1,2,77,49
30,0,3,82,52
31,0,1,73,45
32,2,4,74,36
33,0,4,73,37
34,1,2,63,30
35,0,3,63,30
36,0,0,57,30
37,0,1,55,30
38,0,1,53,27
39,0,1,54,16
40,0,2,51,8
41,0,1,53,26
42,0,0,57,16
43,1,2,64,13
44,0,0,55,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,1,34,6
49,0,0,36,10
50,0,0,34,6
51,0,0,36,7
52,0,0,30,7
53,1,0,27,8
54,0,0,29,7
55,1,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,0,0,18,4
60,1,0,13,3
