"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,351,237
1,7,1,1069,397
2,20,1,778,258
3,11,1,774,211
4,13,0,690,182
5,6,4,664,161
6,6,2,682,148
7,3,1,669,166
8,4,0,654,164
9,3,1,579,143
10,1,1,515,147
11,2,1,452,170
12,1,0,428,144
13,2,0,339,142
14,1,0,306,154
15,0,0,245,132
16,1,0,207,124
17,0,0,199,125
18,1,0,150,145
19,0,0,149,140
20,1,1,139,128
21,0,0,137,117
22,1,0,132,110
23,2,0,119,87
24,0,0,126,101
25,0,1,117,93
26,0,0,100,98
27,1,0,93,71
28,0,0,101,74
29,0,0,102,71
30,0,0,88,60
31,0,1,94,48
32,0,0,91,55
33,0,0,81,41
34,0,0,71,42
35,1,0,77,43
36,2,0,73,43
37,0,0,77,42
38,0,1,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,74,18
42,0,0,76,17
43,0,0,64,28
44,0,0,55,20
45,0,0,37,13
46,1,0,57,13
47,0,0,41,12
48,0,0,48,14
49,0,0,48,10
50,0,1,43,9
51,0,1,39,8
52,0,0,30,13
53,0,0,35,9
54,1,0,28,9
55,0,0,37,6
56,1,0,35,7
57,0,0,23,6
58,0,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
