"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,0,404,269
1,3,2,1286,456
2,21,3,911,288
3,7,3,879,234
4,14,2,751,204
5,3,5,709,177
6,6,0,709,155
7,5,0,687,186
8,4,6,670,176
9,3,1,592,151
10,2,2,532,154
11,2,1,467,176
12,0,1,442,147
13,2,1,347,148
14,2,1,311,158
15,0,3,250,138
16,0,1,214,129
17,1,0,201,130
18,0,1,156,151
19,0,1,155,141
20,0,0,145,132
21,0,0,140,117
22,0,0,134,111
23,1,1,120,89
24,1,1,127,100
25,1,1,117,97
26,1,0,103,99
27,1,0,95,71
28,0,1,102,78
29,0,2,102,71
30,0,2,90,60
31,0,0,96,50
32,1,0,92,55
33,0,0,80,41
34,0,0,72,43
35,0,1,81,42
36,1,0,74,44
37,0,0,77,42
38,0,0,69,24
39,0,0,66,13
40,0,0,68,30
41,0,0,76,18
42,0,0,75,17
43,0,0,66,28
44,0,0,57,20
45,0,0,38,13
46,0,0,58,13
47,0,0,41,12
48,0,0,48,14
49,0,0,49,10
50,0,0,43,9
51,0,0,39,8
52,0,0,31,13
53,0,0,36,9
54,0,0,28,9
55,0,0,37,6
56,2,0,36,7
57,0,0,23,6
58,0,0,22,5
59,0,0,21,3
60,0,NA,NA,NA
