"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,6,206,168
2,10,11,593,252
3,8,17,487,171
4,6,8,503,153
5,3,4,488,130
6,4,5,499,105
7,9,9,519,102
8,3,5,515,126
9,8,9,500,124
10,2,3,437,109
11,2,8,385,104
12,2,4,333,127
13,1,3,327,105
14,0,3,278,112
15,0,4,243,121
16,0,6,204,113
17,1,3,177,97
18,0,4,153,101
19,1,2,128,118
20,3,1,113,108
21,2,2,113,103
22,1,1,103,86
23,2,0,94,83
24,3,0,94,67
25,0,0,99,78
26,0,0,89,62
27,2,1,82,76
28,0,2,84,54
29,0,2,81,53
30,0,2,85,55
31,0,0,76,47
32,0,0,79,40
33,0,0,75,40
34,1,1,66,30
35,0,0,63,31
36,1,1,58,30
37,4,2,58,34
38,3,0,57,31
39,1,0,55,19
40,0,1,52,9
41,1,3,54,27
42,0,1,59,17
43,0,1,65,14
44,0,0,56,23
45,2,0,41,13
46,1,0,29,12
47,0,1,52,11
48,1,0,35,7
49,0,1,36,10
50,0,0,35,8
51,0,1,37,7
52,0,0,32,7
53,0,0,28,9
54,1,3,30,8
55,0,1,22,7
56,2,1,32,4
57,0,1,29,6
58,0,0,19,3
59,0,1,19,4
60,0,0,14,3
