"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3,196,161
2,9,18,562,241
3,4,12,456,165
4,13,8,465,142
5,9,14,446,128
6,5,13,467,98
7,3,11,494,97
8,8,18,475,124
9,4,8,464,119
10,5,9,408,102
11,2,10,359,101
12,2,6,305,122
13,2,8,303,104
14,5,7,250,106
15,3,8,228,108
16,4,2,191,111
17,0,6,173,95
18,0,6,147,97
19,0,7,124,115
20,4,6,99,103
21,1,2,105,100
22,1,3,96,79
23,1,0,91,76
24,1,1,87,66
25,0,6,89,73
26,0,1,83,60
27,0,0,78,73
28,1,2,80,47
29,0,0,77,49
30,1,0,81,49
31,0,0,73,46
32,2,0,72,35
33,0,1,73,37
34,1,0,62,30
35,0,0,63,30
36,0,0,57,30
37,0,0,55,30
38,0,0,53,27
39,0,0,54,16
40,0,0,51,8
41,1,0,52,26
42,0,0,57,16
43,1,0,64,13
44,1,0,54,21
45,0,0,38,13
46,1,0,27,11
47,0,0,52,11
48,1,0,34,6
49,0,1,36,10
50,1,0,33,6
51,0,0,36,7
52,0,0,30,7
53,0,1,27,8
54,1,0,28,7
55,0,0,21,7
56,0,0,31,4
57,0,0,29,6
58,0,0,19,3
59,2,0,16,4
60,1,0,13,3
