"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,3,4,268,214
1,7,18,759,324
2,23,13,608,215
3,13,11,648,185
4,14,15,603,159
5,11,6,603,139
6,11,4,634,132
7,6,1,614,155
8,14,7,614,151
9,4,5,543,130
10,7,6,477,127
11,9,3,427,161
12,7,5,396,131
13,3,2,322,131
14,5,3,289,146
15,3,5,231,131
16,3,5,202,116
17,0,2,181,117
18,8,1,142,138
19,2,1,141,133
20,2,5,133,125
21,0,2,126,107
22,1,3,123,101
23,6,3,114,78
24,2,1,117,96
25,1,10,107,85
26,0,5,94,92
27,4,4,88,69
28,1,3,93,71
29,1,0,96,68
30,4,3,86,57
31,0,0,86,45
32,1,4,84,50
33,2,4,78,41
34,1,2,68,37
35,3,1,70,41
36,2,1,67,41
37,1,2,74,38
38,1,1,64,22
39,2,3,60,13
40,2,1,62,28
41,1,2,65,18
42,3,1,68,16
43,3,2,60,27
44,1,0,49,15
45,2,5,34,13
46,2,2,55,13
47,0,3,40,10
48,1,1,43,13
49,3,5,39,9
50,2,3,38,9
51,1,1,34,7
52,1,3,29,11
53,1,0,34,8
54,0,2,24,8
55,3,1,35,6
56,2,1,34,7
57,0,1,21,5
58,1,2,21,4
59,2,1,17,3
60,0,NA,NA,NA
