"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,3,195,160
2,10,17,557,238
3,6,15,444,165
4,4,21,459,140
5,6,14,428,129
6,3,7,459,97
7,1,12,479,97
8,6,5,465,123
9,1,9,460,117
10,2,3,404,101
11,0,2,354,101
12,1,3,299,121
13,0,2,299,103
14,2,0,246,104
15,1,1,227,108
16,0,1,190,110
17,2,2,171,94
18,0,0,146,96
19,0,0,125,115
20,0,0,99,103
21,0,0,104,100
22,0,0,96,79
23,2,0,90,76
24,3,0,86,66
25,0,0,89,73
26,0,1,83,59
27,0,0,78,73
28,1,0,80,47
29,0,0,77,49
30,1,0,80,49
31,0,3,73,46
32,1,0,72,34
33,0,1,73,37
34,2,0,60,30
35,0,1,64,30
36,0,0,57,30
37,1,1,55,30
38,0,1,53,27
39,0,0,54,16
40,3,0,48,8
41,1,0,52,26
42,0,0,57,16
43,0,0,64,13
44,0,0,54,21
45,0,0,38,13
46,0,1,27,11
47,0,0,52,11
48,1,0,33,6
49,0,0,36,10
50,1,0,33,6
51,0,0,36,7
52,2,1,28,7
53,2,0,25,8
54,1,0,28,7
55,0,0,21,7
56,1,0,30,4
57,0,0,29,6
58,0,1,19,3
59,2,2,15,4
60,1,0,13,3
