"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
0,2,1,326,229
1,10,1,975,376
2,33,1,726,243
3,11,1,731,197
4,19,4,659,182
5,11,0,645,153
6,5,0,667,143
7,4,0,652,163
8,11,0,642,159
9,6,0,572,139
10,5,2,503,139
11,8,1,448,169
12,1,1,424,140
13,0,1,332,140
14,2,1,303,151
15,1,0,241,132
16,2,1,206,124
17,0,0,196,122
18,0,0,147,142
19,0,1,147,141
20,2,1,137,128
21,1,0,134,116
22,2,0,132,107
23,2,1,118,86
24,0,0,124,99
25,1,0,116,93
26,0,0,98,98
27,1,1,92,70
28,0,1,100,73
29,1,0,99,69
30,2,0,88,60
31,1,0,91,47
32,1,0,90,55
33,0,0,81,41
34,0,0,69,40
35,2,0,76,42
36,4,1,72,43
37,0,0,77,41
38,1,0,69,24
39,0,1,65,13
40,1,1,65,30
41,1,1,73,18
42,0,0,73,18
43,3,0,62,28
44,0,0,55,20
45,0,0,36,13
46,0,0,57,13
47,0,0,41,13
48,0,2,48,14
49,0,0,45,9
50,3,0,43,9
51,0,0,39,8
52,1,0,29,13
53,1,0,35,8
54,0,1,28,9
55,1,0,36,6
56,2,0,35,7
57,0,0,21,6
58,1,0,22,5
59,0,0,20,3
60,0,NA,NA,NA
