"dagen","IC_to_clinical","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,12,9,222,186
2,27,47,636,278
3,13,37,524,189
4,16,39,529,165
5,16,47,521,139
6,16,33,525,119
7,14,32,548,112
8,15,20,538,133
9,8,27,535,134
10,16,23,456,120
11,6,26,402,111
12,8,13,349,134
13,6,10,341,114
14,8,4,283,120
15,7,13,254,129
16,4,11,210,118
17,4,9,180,99
18,2,7,157,107
19,2,10,130,121
20,3,9,118,115
21,2,13,118,105
22,2,8,107,88
23,6,3,97,86
24,3,8,97,72
25,3,7,102,81
26,1,6,89,64
27,3,5,83,79
28,1,5,84,57
29,2,4,81,56
30,2,6,86,56
31,0,1,76,51
32,0,5,79,43
33,0,0,77,41
34,1,1,68,30
35,0,1,64,31
36,0,3,58,33
37,0,0,63,36
38,0,3,61,34
39,0,2,57,19
40,1,2,52,10
41,2,2,55,27
42,0,0,59,17
43,0,0,65,14
44,0,1,57,23
45,0,0,44,13
46,1,0,29,12
47,0,1,52,11
48,1,1,36,7
49,0,0,36,10
50,0,0,35,8
51,1,0,37,7
52,0,0,33,7
53,0,0,29,11
54,0,1,32,8
55,0,0,22,7
56,1,0,33,4
57,0,1,31,6
58,0,0,19,4
59,0,0,20,4
60,0,1,16,3
