"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,20,3478,234
2,130,7683,641
3,112,8897,895
4,129,8712,1028
5,147,7648,1138
6,103,6320,1017
7,97,5142,888
8,96,4430,791
9,81,3539,659
10,33,2865,558
11,57,2435,473
12,40,1984,386
13,40,1541,361
14,39,1336,282
15,49,1252,232
16,23,966,197
17,20,788,185
18,28,704,134
19,14,608,137
20,18,497,102
21,20,439,97
22,17,442,97
23,14,385,67
24,13,338,69
25,12,268,68
26,14,246,42
27,12,236,37
28,4,234,44
29,8,193,31
30,7,183,27
31,3,148,29
32,11,145,23
33,9,114,25
34,2,119,25
35,7,98,23
36,8,104,17
37,4,102,11
38,5,82,11
39,5,56,14
40,6,75,11
41,2,48,10
42,7,60,5
43,3,57,7
44,4,65,5
45,3,47,6
46,4,43,4
47,7,39,14
48,3,29,8
49,4,37,5
50,4,37,4
51,1,34,1
52,2,16,0
53,1,28,4
54,0,27,2
55,4,20,3
56,1,20,2
57,4,20,1
58,4,21,2
59,3,17,1
60,4,11,1
