"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,16,2281,187
2,74,5094,477
3,79,6278,680
4,90,6467,765
5,82,5714,847
6,81,4851,767
7,57,3849,671
8,56,3361,577
9,35,2625,482
10,23,2169,418
11,23,1774,335
12,33,1486,282
13,22,1116,266
14,16,955,202
15,21,868,167
16,10,675,128
17,5,549,131
18,13,510,99
19,6,436,97
20,9,354,78
21,13,281,61
22,9,293,63
23,5,271,44
24,5,224,46
25,5,167,41
26,6,143,33
27,1,158,24
28,4,160,32
29,3,117,21
30,2,124,18
31,3,88,19
32,1,90,14
33,1,88,18
34,2,72,18
35,5,71,14
36,5,60,13
37,0,63,6
38,1,46,6
39,0,37,8
40,4,55,9
41,1,39,6
42,3,42,2
43,0,34,3
44,0,39,5
45,2,35,6
46,0,34,3
47,2,25,9
48,2,20,2
49,0,29,2
50,0,22,3
51,1,23,1
52,0,10,0
53,3,15,3
54,0,22,2
55,0,15,2
56,0,12,1
57,0,10,1
58,0,12,1
59,0,12,1
60,0,6,1
