"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,10,2153,178
2,43,4812,466
3,42,5954,657
4,36,6113,739
5,39,5464,824
6,32,4622,738
7,19,3682,653
8,12,3198,545
9,17,2493,461
10,14,2066,405
11,15,1689,316
12,14,1423,264
13,10,1071,253
14,10,922,191
15,8,818,155
16,5,652,123
17,8,533,126
18,5,478,95
19,2,419,93
20,5,331,76
21,6,262,57
22,2,279,61
23,4,263,44
24,4,214,41
25,0,154,36
26,1,136,33
27,1,147,24
28,3,155,32
29,1,113,21
30,1,118,17
31,0,81,19
32,1,86,14
33,1,80,17
34,4,69,17
35,3,68,13
36,2,58,12
37,0,58,6
38,3,45,6
39,1,36,7
40,4,53,9
41,2,38,6
42,2,39,2
43,0,33,3
44,0,38,4
45,0,33,6
46,2,31,3
47,0,23,9
48,0,18,2
49,0,29,2
50,0,21,3
51,0,22,1
52,0,10,0
53,0,15,3
54,1,20,2
55,0,13,2
56,0,12,1
57,0,9,1
58,1,11,0
59,0,10,1
60,0,6,1
