"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,5,4565,310
2,41,10334,786
3,63,11678,1033
4,74,11149,1165
5,48,9648,1277
6,32,7969,1136
7,48,6459,993
8,58,5682,901
9,43,4544,767
10,46,3709,656
11,31,3201,570
12,24,2649,459
13,26,2120,426
14,31,1881,357
15,23,1817,286
16,22,1459,245
17,15,1191,221
18,17,1039,163
19,20,960,177
20,10,801,133
21,17,692,125
22,10,662,120
23,17,585,94
24,9,492,86
25,11,454,89
26,10,411,59
27,4,357,57
28,8,357,62
29,9,315,35
30,3,271,37
31,6,232,35
32,4,247,36
33,2,211,35
34,2,184,39
35,7,171,26
36,2,179,22
37,7,173,15
38,10,127,16
39,4,96,17
40,1,113,16
41,1,84,11
42,0,94,10
43,0,92,11
44,7,97,9
45,5,85,12
46,2,65,5
47,1,54,14
48,2,53,9
49,1,66,8
50,0,59,4
51,1,55,1
52,1,39,0
53,4,47,5
54,2,43,3
55,1,39,5
56,0,34,5
57,0,31,3
58,2,33,6
59,2,30,3
60,1,23,2
