"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4433,302
2,30,10013,767
3,34,11344,1008
4,36,10815,1146
5,9,9391,1252
6,21,7727,1122
7,17,6269,978
8,25,5499,885
9,16,4430,754
10,16,3603,640
11,18,3085,558
12,15,2545,452
13,10,2022,421
14,7,1802,351
15,9,1750,282
16,6,1401,240
17,9,1145,219
18,9,1000,159
19,9,916,171
20,4,760,130
21,4,661,121
22,11,635,118
23,7,568,92
24,6,472,86
25,8,425,87
26,9,393,55
27,7,340,55
28,7,343,59
29,3,299,34
30,7,263,35
31,10,225,33
32,10,235,33
33,5,195,35
34,9,179,36
35,4,163,26
36,5,170,22
37,0,163,15
38,6,120,15
39,4,95,16
40,2,107,15
41,5,81,11
42,6,94,10
43,2,89,12
44,1,93,7
45,2,80,12
46,5,62,5
47,3,51,14
48,4,49,9
49,6,64,7
50,0,57,4
51,4,51,1
52,2,34,0
53,4,45,5
54,3,41,3
55,2,38,5
56,1,31,5
57,4,27,3
58,8,31,5
59,2,28,2
60,8,21,2
