"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,20,2607,213
2,142,5859,555
3,131,7292,806
4,88,7449,947
5,129,6614,1042
6,103,5536,913
7,102,4468,799
8,89,3861,722
9,84,3054,592
10,47,2528,493
11,56,2089,414
12,69,1725,344
13,50,1330,322
14,37,1143,243
15,38,1053,201
16,32,789,162
17,21,641,157
18,22,588,118
19,30,504,126
20,24,416,90
21,20,363,77
22,29,354,79
23,27,317,60
24,13,261,58
25,11,205,53
26,7,181,37
27,10,184,30
28,8,186,40
29,12,143,27
30,15,144,22
31,6,109,24
32,5,107,19
33,13,94,23
34,6,90,21
35,4,79,16
36,8,75,17
37,5,74,8
38,8,58,9
39,2,43,10
40,4,64,11
41,3,41,7
42,10,44,4
43,3,43,4
44,7,49,6
45,3,39,6
46,2,37,3
47,3,31,10
48,4,22,2
49,2,32,3
50,4,27,3
51,4,27,1
52,2,13,0
53,2,19,3
54,4,23,2
55,1,16,2
56,1,16,1
57,3,13,1
58,1,15,1
59,3,17,1
60,4,8,1
