"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,2,4399,295
2,33,9922,759
3,19,11256,1001
4,38,10717,1144
5,48,9312,1248
6,35,7671,1113
7,26,6197,972
8,40,5458,882
9,25,4397,751
10,25,3564,639
11,30,3056,552
12,25,2522,449
13,22,1998,419
14,28,1761,346
15,19,1719,281
16,10,1380,238
17,16,1123,215
18,13,978,157
19,15,892,170
20,12,748,128
21,10,654,120
22,19,623,118
23,8,561,89
24,9,467,86
25,11,415,87
26,4,382,56
27,7,333,55
28,4,330,58
29,10,287,34
30,5,256,35
31,5,219,32
32,12,232,32
33,1,191,34
34,6,172,36
35,7,158,26
36,5,163,21
37,4,160,15
38,4,120,15
39,3,91,16
40,6,103,14
41,10,79,12
42,7,91,10
43,10,84,11
44,5,93,7
45,1,81,12
46,2,61,5
47,1,51,14
48,5,47,9
49,4,63,7
50,2,54,4
51,5,49,1
52,0,31,0
53,1,42,5
54,2,41,3
55,2,36,5
56,2,32,5
57,1,27,3
58,1,29,4
59,1,28,2
60,5,21,2
