"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,20,2584,212
2,142,5790,553
3,169,7199,796
4,183,7356,930
5,108,6535,1024
6,117,5479,902
7,134,4406,790
8,94,3811,710
9,81,3008,584
10,69,2486,488
11,78,2059,405
12,42,1691,335
13,40,1310,317
14,47,1132,240
15,41,1039,198
16,34,781,157
17,39,639,152
18,36,582,116
19,19,492,121
20,14,405,90
21,19,354,77
22,15,343,77
23,10,308,60
24,19,259,57
25,20,199,53
26,10,173,37
27,7,181,30
28,11,183,38
29,11,139,27
30,7,141,21
31,10,109,24
32,10,104,18
33,11,95,23
34,3,90,21
35,6,77,16
36,4,70,17
37,12,72,8
38,3,57,7
39,11,40,10
40,3,64,10
41,2,42,7
42,5,45,4
43,4,38,4
44,2,48,6
45,6,39,6
46,5,36,3
47,2,31,10
48,2,21,2
49,4,31,2
50,1,27,3
51,1,28,1
52,3,13,0
53,1,19,3
54,2,26,2
55,4,15,2
56,4,14,1
57,2,12,1
58,1,14,1
59,2,15,1
60,1,8,1
