"dagen","Treatment_time_hospitalized","Treatment_time_to_exit","Treatment_time_to_death"
1,1,4645,318
2,20,10489,799
3,32,11858,1044
4,21,11321,1177
5,17,9823,1290
6,24,8082,1146
7,21,6572,1006
8,21,5807,913
9,17,4654,779
10,22,3783,671
11,14,3278,576
12,9,2702,469
13,8,2186,431
14,13,1936,360
15,8,1873,294
16,12,1524,250
17,9,1230,226
18,4,1076,170
19,6,998,178
20,7,835,139
21,8,721,129
22,8,687,120
23,3,611,99
24,12,502,89
25,4,470,92
26,2,435,60
27,3,369,56
28,9,370,65
29,5,330,37
30,6,281,37
31,8,238,37
32,7,255,36
33,2,221,37
34,4,192,40
35,1,182,27
36,6,186,24
37,1,184,16
38,3,137,17
39,1,103,18
40,1,119,17
41,4,89,11
42,5,99,11
43,7,96,13
44,4,103,9
45,5,89,12
46,3,69,7
47,1,59,14
48,3,53,9
49,5,66,7
50,2,58,4
51,4,58,2
52,3,40,0
53,3,47,5
54,1,47,4
55,2,44,5
56,1,35,5
57,1,30,3
58,0,32,6
59,3,32,3
60,3,24,3
